cache_size 256 k 4 d 3 a 0.300000 phi_N 102.400000 misses 44753
cache_size 4096 k 4 d 3 a 0.300000 phi_N 1638.400000 misses 4421
cache_size 2048 k 4 d 3 a 0.300000 phi_N 819.200000 misses 6889
cache_size 256 k 5 d 4 a 0.225000 phi_N 96.000000 misses 45283
cache_size 128 k 4 d 3 a 0.300000 phi_N 51.200000 misses 57635
cache_size 1024 k 7 d 6 a 0.150000 phi_N 256.000000 misses 16046
cache_size 4096 k 8 d 5 a 0.180000 phi_N 2402.986667 misses 4386
cache_size 256 k 6 d 5 a 0.180000 phi_N 81.920000 misses 45295
cache_size 512 k 3 d 2 a 0.450000 phi_N 179.200000 misses 30673
cache_size 512 k 11 d 6 a 0.150000 phi_N 332.800000 misses 30667
cache_size 512 k 6 d 5 a 0.180000 phi_N 163.840000 misses 30795
cache_size 4096 k 7 d 5 a 0.180000 phi_N 2129.920000 misses 4383
cache_size 2048 k 9 d 7 a 0.128571 phi_N 965.485714 misses 7042
cache_size 128 k 3 d 2 a 0.450000 phi_N 44.800000 misses 57474
cache_size 1024 k 8 d 7 a 0.128571 phi_N 175.542857 misses 16509
cache_size 2048 k 5 d 4 a 0.225000 phi_N 768.000000 misses 7146
cache_size 256 k 3 d 2 a 0.450000 phi_N 89.600000 misses 44544
cache_size 64 k 8 d 5 a 0.180000 phi_N 37.546667 misses 75042
cache_size 512 k 4 d 3 a 0.300000 phi_N 204.800000 misses 30572
cache_size 8192 k 4 d 3 a 0.300000 phi_N 3276.800000 misses 4287
cache_size 1024 k 6 d 5 a 0.180000 phi_N 327.680000 misses 16113
cache_size 64 k 9 d 7 a 0.128571 phi_N 30.171429 misses 78312
cache_size 256 k 7 d 6 a 0.150000 phi_N 64.000000 misses 46020
cache_size 2048 k 8 d 7 a 0.128571 phi_N 351.085714 misses 7021
cache_size 1024 k 4 d 3 a 0.300000 phi_N 409.600000 misses 15612
cache_size 8192 k 7 d 5 a 0.180000 phi_N 4259.840000 misses 4287
cache_size 8192 k 3 d 2 a 0.450000 phi_N 2867.200000 misses 4287
cache_size 2048 k 7 d 6 a 0.150000 phi_N 512.000000 misses 7046
cache_size 1024 k 3 d 2 a 0.450000 phi_N 358.400000 misses 15858
cache_size 2048 k 6 d 5 a 0.180000 phi_N 655.360000 misses 7032
cache_size 1024 k 5 d 4 a 0.225000 phi_N 384.000000 misses 16029
cache_size 512 k 5 d 4 a 0.225000 phi_N 192.000000 misses 30592
cache_size 512 k 8 d 7 a 0.128571 phi_N 87.771429 misses 31231
cache_size 128 k 5 d 4 a 0.225000 phi_N 48.000000 misses 58613
cache_size 64 k 10 d 7 a 0.128571 phi_N 36.571429 misses 75521
cache_size 64 k 10 d 6 a 0.150000 phi_N 40.000000 misses 74576
cache_size 4096 k 3 d 2 a 0.450000 phi_N 1433.600000 misses 4421
cache_size 2048 k 5 d 3 a 0.300000 phi_N 1024.000000 misses 6616
cache_size 2048 k 10 d 8 a 0.112500 phi_N 896.000000 misses 7039
cache_size 2048 k 3 d 2 a 0.450000 phi_N 716.800000 misses 6945
cache_size 512 k 7 d 6 a 0.150000 phi_N 128.000000 misses 31327
